,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127,z128,z129,z130,z131,z132,z133,z134,z135,z136,z137,z138,z139,z140,z141,z142,z143,z144,z145,z146,z147,z148,z149,z150,z151,z152,z153,z154,z155,z156,z157,z158,z159,z160,z161,z162,z163,z164,z165,z166,z167,z168,z169,z170,z171,z172,z173,z174,z175,z176,z177,z178,z179,z180,z181,z182,z183,z184,z185,z186,z187,z188,z189,z190,z191,z192,z193,z194,z195,z196,z197,z198,z199
TCGA-HZ-A49G-01,0.0,0.0,0.0,0.0,0.0,0.035779383,0.040171564,0.0,0.028279237,0.00053595594,0.0,0.0,0.18380462,0.00058421097,0.0,0.049001873,0.0,0.0,0.0,0.0,0.2597276,0.05317518,0.100563005,0.0,0.0,0.1746936,0.047238268,0.08940162,0.1365952,0.03742531,0.014657439,0.031300697,0.0,0.11379659,0.0,0.16503966,0.0,0.0,0.0022099928,0.0,0.0,0.0,0.0,0.02350594,0.09657648,0.03758923,0.0,0.06263451,0.0,0.0,0.0,0.042259317,0.14152303,0.059507992,0.14790381,0.0,0.0,0.08059156,0.025920656,0.0,0.02850742,0.0,0.072355606,0.0,0.029023992,0.0,0.0,0.036902655,0.0,0.060981646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010698023,0.0,0.0,0.0,0.053691793,0.08225275,0.0,0.0021824443,0.0,0.00390356,0.0,0.062165696,0.029624304,0.06348795,0.0,0.0,0.121285334,0.13694888,0.11524774,0.061103616,0.0,0.1280355,0.0,0.014618173,0.0,0.0,0.0,0.021546645,0.0,0.20239164,0.0,0.0,0.0,0.04200824,0.18556455,0.0,0.20594676,0.00438849,0.0,0.0,0.0,0.0,0.02102636,0.14495426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18359882,0.02693416,0.08461071,0.0,0.0,0.0,0.0,0.012866225,0.0,0.0,0.07564786,0.0,0.0,0.15455519,0.016659308,0.012024288,0.0,0.16263497,0.0,0.0,0.041159052,0.0,0.0,0.081964776,0.16831999,0.06804877,0.0,0.118196934,0.03445482,0.0,0.0,0.17424643,0.010476831,0.013981049,0.0,0.0,0.0,0.06598853,0.0,0.0,0.0,0.18093012,0.0,0.0,0.008208894,0.0,0.26859385,0.0,0.0,0.016491244,0.0,0.09808724,0.15254778,0.0,0.16073944,0.0,0.0,0.0,0.13537592,0.17831643,0.02092756,0.019732088,0.0,0.0,0.0,0.022033783,0.0094600385,0.024253046,0.2467429,0.042879876,0.0,0.018168762
TCGA-HZ-A49H-01,0.009644157,0.0,0.0,0.0,0.0,0.16154699,0.10504133,0.15495048,0.030225674,0.12530383,0.0,0.0,0.024757043,0.0,0.0,0.0031479334,0.0,0.04276539,0.0,0.0,0.19870637,0.0,0.013007976,0.0,0.0,0.22831702,0.0,0.05526858,0.043717198,0.016803369,0.0,0.0,0.0,0.0,0.16024497,0.19486511,0.0,0.013762035,0.14255086,0.0,0.0,0.0,0.057440236,0.0,0.07186077,0.22390948,0.0,0.033439483,0.044855256,0.0,0.0,0.0,0.026897032,0.015477706,0.071097255,0.0,0.0,0.06678951,0.0,0.0,0.0,0.0,0.052525476,0.1358749,0.100018874,0.079098135,0.016372321,0.0,0.00021690849,0.0,0.0,0.0,0.0,0.039709516,0.04443048,0.0,0.0,0.07397088,0.11780932,0.0,0.0,0.12245305,0.051131215,0.0,0.0,0.0,0.013664333,0.0,0.22268477,0.0034546827,0.0,0.0,0.02072343,0.0,0.0,0.0,0.0,0.0,0.13000776,0.0,0.11721448,0.037815217,0.088654615,0.0,0.0,0.07677231,0.029321654,0.0,0.050295558,0.0,0.042803112,0.0,0.0,0.0,0.0,0.0,0.0002515037,0.0,0.029654782,0.0128206005,0.08090834,0.012534977,0.0,0.0,0.0,0.064328805,0.0,0.0,0.22456448,0.10978775,0.0,0.0,0.004302068,0.0,0.0,0.0,0.08946948,0.0,0.0,0.061356634,0.0,0.034802865,0.0,0.0,0.0,0.11752783,0.042774376,0.0,0.052431576,0.0,0.16413054,0.052265428,0.0,0.20541355,0.0,0.094942555,0.0,0.0,0.1291815,0.008220517,0.15789787,0.12958983,0.05697324,0.040782195,0.0,0.0,0.0,0.0,0.045674037,0.050446548,0.0,0.0,0.08720239,0.019756446,0.058392175,0.0,0.11653272,0.09537754,0.0,0.06407239,0.18016024,0.11233563,0.03688194,0.0,0.0,0.0,0.16466005,0.06723679,0.11294244,0.0,0.023886295,0.0,0.0,0.0,0.13046928,0.04285777,0.2713682,0.10017781,0.0,0.0
TCGA-HZ-A49I-01,0.004190461,0.07910182,0.0,0.0,0.0,0.1845221,0.0,0.0008384813,0.0,0.012179102,0.0,0.0035405108,0.13520366,0.0,0.0,0.0,0.0,0.111658715,0.0,0.0,0.09869856,0.09776701,0.0,0.0,0.11660848,0.08716969,0.09391798,0.0,0.049359612,0.16145128,0.0,0.0,0.0,0.08802593,0.0,0.025017781,0.033560112,0.0,0.0,0.0,0.0,0.0,0.24775696,0.0,0.07768965,0.18804266,0.0,0.07746392,0.07667452,0.048434414,0.1425325,0.0,0.0,0.0,0.16183513,0.0,0.14684479,0.0,0.0,0.13197616,0.1888656,0.0,0.0,0.0,0.049538195,0.0,0.0,0.022701379,0.08348674,0.0,0.0,0.0,0.06998437,0.15786865,0.0,0.0,0.0,0.0,0.0,0.08729408,0.0,0.0439083,0.0,0.1167542,0.0,0.0,0.1466179,0.0,0.10343394,0.013894535,0.11418561,0.0,0.20037149,0.08925536,0.043182604,0.0,0.0,0.0,0.065021865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08704654,0.0071374997,0.059182707,0.0,0.0,0.0,0.0,0.21211837,0.0,0.0,0.0022531145,0.0,0.0,0.0,0.06363864,0.11409203,0.023300823,0.0,0.052003473,0.0,0.0,0.0,0.1818657,0.0,0.0,0.0,0.09404564,0.0,0.0,0.06674821,0.085558385,0.0,0.0,0.0,0.0,0.0,0.07675675,0.0,0.0,0.12229575,0.0,0.0,0.0,0.0,0.0,0.036323223,0.06623263,0.199671,0.0,0.0,0.11471669,0.0,0.014638953,0.0,0.061586343,0.0,0.0,0.06980075,0.0,0.0,0.0,0.0,0.0,0.09111443,0.0,0.0,0.08566226,0.0,0.0,0.011284769,0.0,0.0,0.21691805,0.08903558,0.21880493,0.08230029,0.0,0.0,0.0,0.036637258,0.048426993,0.08550896,0.0,0.017512092,0.15298586,0.021915777,0.10946572,0.10983426,0.0,0.12808628,0.08225865,0.0,0.0,0.11959723
TCGA-HZ-A4BH-01,0.019283734,0.0,0.0,0.0,0.0,0.0,0.0,0.027484791,0.12176775,0.13707513,0.0,0.0,0.0642744,0.0,0.0,0.02525929,0.0,0.12834746,0.0,0.0,0.0013151846,0.0,0.08309309,0.0316241,0.0,0.30952224,0.17181419,0.0,0.0,0.0,0.0,0.0,0.0,0.10947046,0.0,0.08584017,0.13252166,0.04904195,0.07524278,0.0,0.10684774,0.0033014726,0.0,0.0,0.112771966,0.0012764657,0.0,0.12793599,0.03827109,0.05845151,0.10876106,0.028895741,0.2005454,0.0,0.089807935,0.0,0.0,0.2503896,0.0066796932,0.0,0.057658073,0.008499734,0.070274234,0.0,0.2168742,0.0,0.049675863,0.08750737,0.0,0.0,0.0,0.0,0.0,0.0155674135,0.004874135,0.15855128,0.0,0.0,0.0,0.05716071,0.0,0.01185619,0.07720772,0.0,0.012488174,0.0,0.032873157,0.0,0.0,0.06597787,0.040732246,0.044085845,0.04856408,0.031202013,0.25791508,0.036011934,0.0,0.0,0.08675001,0.0,0.0,0.13731638,0.0,0.0,0.0,0.0070179757,0.06255823,0.0,0.17972314,0.0,0.0,0.101184286,0.0,0.06857977,0.0,0.0,0.022467151,0.0,0.0,0.017868554,0.05735636,0.0,0.0,0.0,0.042381685,0.0,0.0,0.0,0.17163311,0.10869651,0.0,0.0,0.0,0.0,0.0,0.014525554,0.0,0.0,0.0058265585,0.11007992,0.035015788,0.11370892,0.0,0.0,0.0,0.17343163,0.021040237,0.0,0.08249791,0.0,0.0,0.0,0.044674415,0.014443116,0.11256759,0.0,0.05636604,0.0,0.0,0.053356368,0.15614614,0.08586115,0.0,0.08775495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13447596,0.0,0.13987829,0.0,0.0,0.0777941,0.059845846,0.06767362,0.14507318,0.0,0.11213306,0.07024236,0.0,0.0,0.0051312717,0.12919803,0.054650314,0.0,0.012402759,0.0,0.0,0.012918926,0.0,0.050903887,0.2307641,0.029230986,0.0,0.0
TCGA-HZ-A4BK-01,0.0,0.0,0.0,0.0,0.0,0.0,0.11762668,0.08883082,0.12620562,0.0,0.0,0.0,0.0025719986,0.0,0.0,0.0,0.0,0.02492458,0.0,0.0,0.0,0.025731606,0.05223082,0.0,0.0,0.17961662,0.0,0.27230912,0.11253029,0.093127295,0.056664728,0.15654232,0.0,0.03811768,0.0,0.037309054,0.14368603,0.14098625,0.08997434,0.0048701405,0.0,0.0,0.065822735,0.0,0.01328935,0.20597506,0.0,0.15848245,0.0,0.041700523,0.036697313,0.08786085,0.18768194,0.0,0.047771197,0.0,0.10414741,0.0,0.0,0.038931083,0.08782751,0.0,0.020335538,0.0031889156,0.1029035,0.0,0.005283446,0.12511802,0.0,0.0,0.060116254,0.0,0.0,0.13376263,0.0,0.0,0.0,0.0,0.02415348,0.0035521213,0.0,0.15934378,0.036152687,0.0,0.0,0.0,0.0168371,0.0,0.0,0.025187643,0.11006873,0.0019687195,0.021824786,0.04992616,0.0,0.0,0.0,0.0,0.25005752,0.0,0.0,0.0,0.029424438,0.0,0.0,0.048140746,0.13257644,0.0,0.03682825,0.0,0.10441489,0.0,0.052356426,0.089796,0.0,0.030711286,0.0,0.0,0.0,0.0,0.086827144,0.0,0.0,0.0,0.0,0.0028590343,0.0,0.0,0.045613863,0.21167518,0.0,0.0,0.055963457,0.0,0.0,0.0,0.015576466,0.0,0.0,0.0,0.030056234,0.0,0.0,0.0,0.0135248685,0.15991104,0.11470335,0.0,0.045003813,0.040642384,0.0,0.0,0.11712936,0.001665862,0.1479211,0.0,0.08238715,0.04537092,0.0,0.11123939,0.20673674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017238514,0.0,0.040084988,0.0,0.041789297,0.118504986,0.009173476,0.0,0.0,0.13304137,0.0,0.051186733,0.111735396,0.0,0.09367029,0.004335112,0.0,0.0,0.07421819,0.15804692,0.12257638,0.0028499626,0.12869038,0.018242108,0.00033154016,0.051303636,0.0,0.14270265,0.2543927,0.013002577,0.0,0.04004789
TCGA-HZ-A77O-01,0.0,0.02257529,0.0,0.0,0.07621655,0.037351143,0.0,0.06912995,0.0,0.010403685,0.0,0.0,0.0,0.0,0.039284144,0.17449725,0.1041222,0.07234134,0.0,0.03069369,0.0,0.0,0.0,0.011869138,0.0,0.24087682,0.0,0.0,0.040366862,0.05353596,0.0,0.0,0.0,0.05992068,0.0,0.0021967713,0.06251435,0.060809206,0.0,0.0,0.0,0.0,0.03555913,0.0,0.13255727,0.23484813,0.0,0.0,0.0,0.080811694,0.0,0.0,0.030687906,0.18713608,0.03618939,0.0,0.0,0.1467322,0.0,0.009925984,0.113389775,0.0,0.02105499,0.0977807,0.072094396,0.0,0.00915849,0.1340214,0.0,0.009870495,0.0,0.0,0.0,0.03299312,0.0,0.04007239,0.0,0.0,0.0,0.0,0.0,0.025555495,0.1914655,0.0,0.0,0.0,0.0,0.0,0.16466092,0.14642555,0.0,0.0,0.0848527,0.116135076,0.20262048,0.0,0.08225631,0.0,0.07290915,0.0,0.018977232,0.0,0.0,0.040286124,0.07469542,0.10958991,0.0,0.06815862,0.0,0.0,0.0,0.0,0.17537867,0.0,0.0,0.10662285,0.08093998,0.0,0.0,0.050367806,0.0,0.08612573,0.0,0.0,0.0,0.0,0.0,0.0,0.021749418,0.0,0.0,0.0033724546,0.0,0.01674429,0.0,0.0,0.17601247,0.0,0.0,0.0,0.0,0.059325654,0.07933375,0.095225655,0.0,0.0,0.20701434,0.0,0.087444976,0.0,0.103146896,0.011424837,0.1140137,0.13664345,0.0,0.028789502,0.0,0.0,0.077334344,0.028330509,0.004864464,0.06055955,0.0,0.0,0.0,0.12877476,0.0073013,0.0,0.0,0.077328965,0.0,0.007176668,0.066145875,0.1567264,0.0,0.0,0.0,0.1219061,0.31766728,0.0,0.1750471,0.024098199,0.0,0.0,0.0,0.027982676,0.063339,0.18438472,0.0,0.0,0.0,0.0,0.06141355,0.11687524,0.09349696,0.09628924,0.054389816,0.054816436,0.0,0.0
TCGA-HZ-A77P-01,0.0019865267,0.053106356,0.0,0.0,0.1273478,0.10471844,0.05290519,0.0,0.038082704,0.0,0.0,0.0,0.012843034,0.0,0.0,0.17386597,0.0,0.12834227,0.0,0.0,0.021184802,0.061189465,0.03543964,0.0,0.037598755,0.27058533,0.06462816,0.0,0.13190682,0.0,0.16625744,0.0,0.0,0.08687585,0.0,0.17742617,0.13402407,0.0,0.23873837,0.0,0.0,0.0,0.14122784,0.010799808,0.039758448,0.0,0.0,0.0,0.15934794,0.086678825,0.031443004,0.11760598,0.12942009,0.039129827,0.0,0.0,0.009152788,0.18660925,0.15688796,0.0,0.10732952,0.0,0.006258721,0.10651483,0.18481638,0.0,0.028439343,0.1412192,0.0,0.0,0.05182047,0.0,0.0,0.0,0.09757676,0.039629158,0.0,0.0,0.0,0.0,0.0,0.057545394,0.1374384,0.0,0.01504983,0.0,0.08024932,0.0,0.004369747,0.023812786,0.0,0.0,0.0,0.21114974,0.07294051,0.10425491,0.0,0.0,0.0835163,0.0,0.0,0.0,0.04218319,0.0,0.0,0.054489486,0.13864534,0.056183174,0.0,0.026396966,0.0,0.004336071,0.0,0.16151944,0.0,0.09975852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11177914,0.09351572,0.0,0.0,0.030870311,0.036955707,0.0,0.0,0.0,0.0,0.0067944583,0.0,0.011629237,0.06349008,0.07931323,0.0,0.0,0.15582927,0.0052331146,0.0,0.0,0.0,0.0,0.17127551,0.0,0.0,0.142503,0.0,0.053830247,0.0,0.10086218,0.07884467,0.02675929,0.0,0.0,0.0,0.0,0.0060855327,0.03907049,0.0,0.0,0.0019386882,0.0,0.0,0.018014694,0.0,0.0,0.0,0.0,0.060093563,0.027368335,0.027886232,0.050492655,0.08421132,0.09362948,0.0,0.0,0.0,0.0540013,0.020937882,0.21887816,0.0,0.1585105,0.0,0.0,0.0,0.038715597,0.10193237,0.17889531,0.044889208,0.0,0.0
TCGA-HZ-A77Q-01,0.028298648,0.10231029,0.0,0.0,0.013596538,0.0,0.05808833,0.030765234,0.0,0.091945834,0.0,0.0,0.033673562,0.0,0.0,0.108401656,0.0,0.008815252,0.0,0.0,0.057980105,0.12448147,0.057233132,0.0,0.03197675,0.16441625,0.0,0.0,0.04357762,0.07616077,0.046306495,0.12532096,0.0,0.2009509,0.0,0.058222584,0.06169642,0.07286315,0.20938377,0.0,0.0,0.0,0.089052424,0.0,0.011692208,0.054193433,0.0,0.070382535,0.15218692,0.18894508,0.090693675,0.0,0.14231311,0.05269837,0.035380743,0.0,0.0,0.030158935,0.09447779,0.0,0.0,0.0,0.019175878,0.06286549,0.0,0.0,0.0,0.059989017,0.0,0.025928134,0.00122057,0.0,0.024458947,0.0837619,0.0,0.0497965,0.0,0.0,0.0,0.0,0.0,0.12404301,0.034215204,0.0,0.07858154,0.0,0.003754128,0.0,0.04714626,0.0,0.09362225,0.0,0.07975143,0.1312306,0.07476149,0.043742176,0.0,0.0,0.25634357,0.0,0.04128082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11046168,0.0,0.0,0.0,0.0,0.28078786,0.0,0.050951764,0.0,0.0,0.0,0.14237495,0.05324545,0.0,0.0,0.0,0.13682234,0.0,0.22541131,0.0,0.07237169,0.073554,0.0,0.01576026,0.0,0.06476939,0.0,0.08265573,0.03642726,0.0,0.059902743,0.0,0.0,0.1717979,0.15373644,0.0,0.0,0.22411272,0.0,0.0,0.021280603,0.013823015,0.0,0.0,0.025902215,0.0,0.049051493,0.05911332,0.0,0.016226698,0.0,0.0,0.00045299673,0.025243297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10362683,0.0,0.0,0.061330143,0.0,0.0,0.0,0.0,0.0214111,0.0,0.0,0.25605336,0.0,0.013272982,0.0,0.0,0.0,0.10604634,0.16071819,0.019195352,0.08242421,0.0,0.0,0.0,0.0,0.0,0.11877292,0.13002485,0.06369646,0.0,0.19403023
TCGA-HZ-A8P0-01,0.0,0.014928264,0.0,0.0,0.017711662,0.13017961,0.0,0.057420585,0.0,0.039708212,0.0,0.0,0.0,0.0,0.044676933,0.1516274,0.0,0.09163491,0.0,0.0,0.0,0.0,0.0,0.0,0.039479233,0.17418195,0.03662112,0.12407742,0.03788428,0.12985058,9.898846e-05,0.0,0.0,0.039005812,0.0,0.01233815,0.0,0.0,0.26319456,0.0,0.0,0.0,0.117484406,0.0,0.08615998,0.17123841,0.0,0.0,0.09169251,0.12471667,0.03794548,0.00621177,0.063252926,0.0,0.062412173,0.0,0.0,0.14466165,0.0,0.031528626,0.14124842,0.0,0.0,0.07995665,0.09371861,0.0,0.0,0.103193976,0.17954983,0.0,0.00062176876,0.0,0.0362392,0.23154366,0.0,0.0063624657,0.0,0.0,0.06453945,0.0,0.0,0.120593786,0.03912246,0.0,0.0,0.0,0.0,0.0,0.0032462026,0.06981886,0.006277046,0.0,0.07512168,0.09052878,0.0916766,0.044205524,0.0,0.0,0.032966945,0.0,0.0,0.0,0.03961736,0.06191354,0.15441509,0.0,0.20077214,0.05238816,0.0,0.0,0.0,0.0,0.069574594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20894593,0.0,0.0,0.0,0.0,0.0,0.0,0.09272067,0.12858297,0.0,0.0,0.17201425,0.07841304,0.0,0.0,0.037553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24464144,0.0,0.0,0.050537426,0.0,0.0,0.00088895974,0.070958644,0.11258854,0.0,0.0,0.0,0.030967204,0.01108175,0.0,0.0,0.0,0.0,0.09090961,0.0,0.08004254,0.09594558,0.0,0.08125781,0.049297046,0.0,0.0,0.24737486,0.020462748,0.0,0.0,0.0,0.03914912,0.2744666,0.0,0.20291491,0.0,0.0,0.1543313,0.0,0.0,0.020719472,0.009856769,0.0,0.0,0.009667519,0.0,0.0,0.0,0.0,0.03857006,0.084803626,0.0,0.0,0.08481309
TCGA-HZ-A8P1-01,0.0,0.09665056,0.0,0.0,0.0,0.026409343,0.024393152,0.0,0.0,0.13567543,0.094611466,0.021188702,0.0,0.0,0.0,0.12310364,0.0,0.05136607,0.013722053,0.0,0.05571625,0.04526156,0.029981893,0.0,0.0,0.18097393,0.12984921,0.11549854,0.10975642,0.07943119,0.0697963,0.0141366655,0.0,0.043478265,0.0,0.18246621,0.16336595,0.043676637,0.096027896,0.0,0.0,0.0,0.07149901,0.04746084,0.0,0.05486078,0.0,0.06710117,0.04766139,0.0,0.009893232,0.00420253,0.0,0.14330736,0.06262331,0.0,0.07654316,0.096442595,0.13740322,0.0,0.07982815,0.0,0.0,0.0,0.1472711,0.0,0.0,0.16420211,0.0,0.019444166,0.0,0.0,0.02493892,0.0,0.0,0.045460287,0.0,0.0,0.0,0.0,0.0,0.27416727,0.004265815,0.12407934,0.033393532,0.0,0.0,0.0,0.0,0.019427553,0.04639808,0.0,0.035620302,0.039459575,0.20893829,0.022390058,0.0,0.009181656,0.0758307,0.0,0.05961237,0.0,0.0,0.0,0.0072761145,0.063950665,0.043686386,0.04993478,0.24081051,0.0,0.0,0.0,0.0,0.0,0.0,0.015991386,0.053306565,0.0,0.0,0.0,0.0,0.05920027,0.0,0.0,0.0,0.1255036,0.0,0.0,0.03264017,0.0,0.0,0.0,0.06325255,0.0006895597,0.0,0.0,0.0,0.021816097,0.0,0.0,0.0,0.10516576,0.0,0.016825652,0.0,0.15912724,0.0,0.0,0.026428664,0.08330809,0.022977285,0.0,0.0,0.0,0.0,0.0,0.13429712,0.0,0.0,0.040220853,0.0,0.0,0.016447177,0.0,0.0,0.0,0.0,0.0,0.0,0.20634998,0.0,0.0,0.16850708,0.14858344,0.04947734,0.0,0.0,0.093343854,0.0,0.04117902,0.2956439,0.0,0.0,0.22581726,0.023239551,0.0,0.11149719,0.109058455,0.0,0.16266619,0.003759865,0.0,0.03982419,0.0,0.039220147,0.05989236,0.069481805,0.043713845,0.0,0.15940891
TCGA-HZ-A9TJ-01,0.0,0.05553317,0.0,0.062126268,0.03268638,0.010870673,0.0,0.081993796,0.112263344,0.021784525,0.0,0.0,0.0,0.0,0.0,0.08454128,0.0,0.012606904,0.0,0.0,0.0,0.052613247,0.00675731,0.0,0.0,0.29864317,0.02992954,0.09592827,0.15281615,0.015747378,0.04101527,0.0,0.0,0.057771947,0.0,0.070179574,0.026776813,0.0,0.14062887,0.0,0.0,0.0,0.062221065,0.0,0.017092004,0.15812024,0.0,0.0,0.041418094,0.0,0.011238356,0.10894597,0.0,0.27637494,0.101375,0.0,0.0,0.13407221,0.13748863,0.08998832,0.0,0.0,0.0,0.0,0.25699595,0.0,0.096479066,0.26056528,0.061146747,0.0,0.11400925,0.0,0.023535691,0.0021581505,0.0,0.0,0.0,0.0,0.023187896,0.0,0.0,0.10986707,0.0,0.0,0.09516839,0.0,0.0,0.008093743,0.27315146,0.0,0.0,0.0,0.0137648,0.077803314,0.19709471,0.07245747,0.0,0.03340684,0.0,0.033158444,0.0882143,0.05726963,0.0,0.0,0.0,0.0,0.0,0.0,0.08555081,0.068891674,0.0,0.0,0.0,0.0,0.011192833,0.0,0.22127068,0.0,0.06704557,0.0,0.0,0.0,0.0,0.11751436,0.0,0.0,0.0,0.0,0.055551406,0.04286793,0.0025153426,0.0,0.08493735,0.122525744,0.0,0.0,0.0,0.022086091,0.0004901388,0.012140542,0.0,0.16638522,0.0,0.018169504,0.08519489,0.09570309,0.0,0.0,0.0,0.039684165,0.0,0.033299368,0.047176365,0.03598453,0.0,0.0,0.06740716,0.0,0.037171047,0.014020423,0.0,0.0,0.0,0.0,0.0,0.041963067,0.0,0.0,0.017507093,0.21854062,0.0,0.0,0.037612814,0.0,0.0,0.0,0.0,0.0,0.0050284453,0.027845185,0.17689753,0.0016893808,0.043651503,0.0856124,0.0023924527,0.0,0.05833507,0.1170993,0.0,0.1044926,0.11311497,0.0,0.039405055,0.057891026,0.03964038,0.0,0.08859305,0.026226066,0.0,0.03437602
TCGA-IB-7644-01,0.028702024,0.21641938,0.0,0.05793992,0.0,0.08965511,0.06973797,0.07042488,0.0,0.0057403264,0.023812892,0.0,0.037602693,0.0,0.039650217,0.021187574,0.0,0.0,0.0,0.0,0.15141693,0.03636822,0.024257936,0.0,0.0,0.32784936,0.050446816,0.0,0.0418359,0.21564978,0.07512585,0.039260227,0.0,0.0,0.0,0.052694816,0.15286535,0.0003571997,0.18536973,0.0,0.0,0.0,0.12167174,0.0,0.0008887299,0.035877835,0.0,0.0,0.010827398,0.064666554,0.040857077,0.0,0.07481823,0.23970705,0.011704222,0.0,0.0,0.015012825,0.0,0.0,0.0,0.0,0.19473886,0.0,0.05933503,0.07824896,0.16892484,0.054903124,0.021639312,0.10456323,0.19822909,0.0,0.0,0.0,0.044309516,0.15146598,0.0,0.0,0.0,0.0,0.0,0.18932657,0.0,0.0,0.0,0.0,0.003889568,0.0,0.004066514,0.0,0.0,0.0063532116,0.0,0.13166215,0.03554849,0.20279956,0.0,0.0,0.16624098,0.0,0.035239358,0.0,0.0,0.0,0.0,0.0,0.09726466,0.013922123,0.03871666,0.0,0.0,0.0,0.0,0.0,0.0,0.10997111,0.043754146,0.0,0.0,0.030988684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038970385,0.10731664,0.0,0.060178805,0.0,0.0,0.0,0.049214017,0.0,0.0,0.0,0.0,0.0143015515,0.016698627,0.0,0.0,0.09621739,0.050446767,0.0,0.081069775,0.0,0.10103964,0.0,0.052736748,0.13053147,0.053899888,0.0,0.123717226,0.0,0.0,0.0,0.0,0.047860555,0.0,0.093931146,0.0,0.21998973,0.0,0.0,0.0,0.05308037,0.0,0.0,0.14667223,0.0,0.0,0.13543637,0.01112341,0.13479821,0.12681802,0.0,0.18967247,0.0,0.0,0.0,0.0,0.0,0.089112535,0.04021613,0.06739221,0.0,0.02986966,0.0,0.053765595,0.0,0.0,0.09399054,0.0,0.0,0.0,0.0
TCGA-IB-7645-01,0.12025267,0.0036395392,0.0,0.0,0.089795455,0.0,0.0,0.0,0.115370184,0.12532328,0.020208493,0.044509694,0.038694005,0.0,0.0,0.09157154,0.0,0.0,0.028260212,0.0,0.1390893,0.07879316,0.088958316,0.01533319,0.064399496,0.15895596,0.23784997,0.0,0.015065444,0.07933857,0.040770505,0.031564306,0.0,0.12722808,0.041582137,0.06766469,0.09543066,0.086528,0.07551553,0.0,0.0,0.0,0.23343468,0.0,0.057722807,0.08405808,0.0,0.13599813,0.18216032,0.10827528,0.09223379,0.0,0.2269561,0.0,0.035206877,0.0,0.0651873,0.076228075,0.12422567,0.0,0.071038164,0.0,0.026645705,0.031362668,0.052288648,0.0,0.0,0.034327157,0.0,0.0120253265,0.0,0.0,0.014321738,0.058538295,0.0,0.08287231,0.0248268,0.0,0.0,0.0,0.0,0.047912378,0.029449267,0.0,0.032285355,0.0,0.0056916466,0.0,0.051072218,0.022989953,0.101522245,0.0,0.067567654,0.14351651,0.08214684,0.02561057,0.014830781,0.0,0.18193677,0.0,0.0,0.0,0.0,0.0,0.03471999,0.0,0.090778604,0.0,0.0,0.0,0.0,0.023840694,0.0,0.07406534,0.0,0.038340263,0.0,0.0,0.0,0.13978504,0.0,0.0,0.0,0.0,0.013238757,0.0,0.0,0.0,0.15360938,0.028174002,0.0,0.0,0.0,0.035385016,0.0,0.00036317436,0.0,0.04039014,0.0,0.029182838,0.0,0.0600353,0.0,0.0,0.0,0.27557373,0.0,0.0,0.080165155,0.0,0.0,0.015035859,0.0,0.0,0.0,0.13425983,0.07484999,0.0,0.0,0.08032185,0.0,0.0,0.0,0.0,0.0,0.036622003,0.0,0.0,0.11772207,0.08401019,0.0,0.0,0.07251099,0.0,0.0,0.0,0.0,0.0,0.075617366,0.13959388,0.37796193,0.0,0.1361041,0.0,0.0,0.0,0.1411693,0.039585974,0.0,0.0,0.016735235,0.0,0.018024296,0.0,0.0,0.0,0.09386556,0.08448593,0.0,0.0892079
